"","user_id","book_id","review_id","rating","review_text","date_added","date_updated","read_at","started_at","n_votes","n_comments","has_spoiler"
"1960260","f16d1c162fd47c05198d1849e4c25d1d",11387515,"0d9950b9a3ab9a137d15ccfbf56b36af",4,"Amazing. Beautiful. Meaningful. That's how i describe this book.","Mon Dec 09 17:42:46 -0800 2013","Wed Dec 11 16:50:09 -0800 2013","Wed Dec 11 00:00:00 -0800 2013","Mon Dec 09 00:00:00 -0800 2013",0,0,""
"1960327","3dfbd9be9abb6b1cca54886d21953718",11387515,"28ce0f77ddeb50476562560d268f54bd",4,"Amazing story to read with my 10 year old.","Tue Jan 22 06:20:00 -0800 2013","Mon Jan 28 05:58:13 -0800 2013","","Tue Jan 22 00:00:00 -0800 2013",0,0,""
"1960958","f01b1884caea804a22e93f9d919fdcc1",11387515,"322d7ad82640c235041309164768dfb5",5,"This book was really great but I wonder if - in today's world where social media sites can destroy a child's self esteem in the real world -- is it a bit too idealistic? One of the things I love about it is that it is unflinching about adolescent cruelty as well as hopeful about people's capacity for acceptance. But the main character has an exceptionally strong character and family in my opinion. I wonder that they weren't going to counseling to help them deal with the world?","Fri Aug 24 20:05:29 -0700 2012","Sun Aug 09 19:17:00 -0700 2015","Sun Aug 09 00:00:00 -0700 2015","Tue Dec 10 00:00:00 -0800 2013",0,0,""
"1961171","42650552f8ec3d55bdda0592049cd10c",11387515,"7a88f4facffb0968617f7f48ccf3633e",5,"Wonderful late elementary book about a boy with a cranio-facial anomaly and his transition to his fifth grade year... his first in a school environment. The story is told not only from his perspective, but from the perspective of his older sister, his sister's boyfriend, his 'best friend', and others in his world. Wonderful book about the importance of kindness and what true courage looks like.","Fri Aug 02 15:43:35 -0700 2013","Sat Aug 10 11:56:31 -0700 2013","Sat Aug 10 11:56:31 -0700 2013","Sun Aug 04 00:00:00 -0700 2013",0,0,""
"1962350","282427b9050c49d933a506741ae439da",11387515,"283da1deb0f57bdda17be58aee09894c",5,"Amazing book, very affecting without beig sappy. the multiple perspectives grounded it.","Fri May 25 07:57:43 -0700 2012","Sun Jun 10 08:45:10 -0700 2012","","",0,0,""
"1962651","c59b12dfceb5448e530c0a6d5e265ff5",11387515,"e1884ee6e8d6a938ac92461c4ff7f17f",5,"i read this aloud with ava and she and i absolutely loved it. it is well written from various points of view. highly recommended for adults and children alike. 
 originally read june 2012","Tue May 01 18:33:14 -0700 2012","Thu Aug 28 00:07:55 -0700 2014","Tue Jun 11 00:00:00 -0700 2013","Tue Jun 11 00:00:00 -0700 2013",3,1,""
"1962957","73fa396ff6d08e6acd66aae311405d26",11387515,"4027744a07818c3567e6b89757967462",5,"This was such a great book! I truly loved it and think it should be read in all middle schools. Kids can be cruel and this is a great teaching book for just that!","Sun Jun 11 20:51:16 -0700 2017","Tue Jun 20 10:44:30 -0700 2017","Tue Jun 20 10:44:30 -0700 2017","Sun Jun 11 20:51:17 -0700 2017",0,0,""
"1963211","e1da06914b157ec33bf040884f41d9b4",11387515,"c2dd9da7b9e3e889b40ccb832aeb186b",5,"Read 22/06/2013 - 24/06/2013 
 A beautiful little book. Yes, at times it was sort of schmaltzy, and a little predictable at times. But it was also beautiful. At first, I was unsure of the narrator switches, but actually I found them quite endearing and enlightening - it felt like each character had a slightly different perspective, and gave a little something different to think about. 
 It may not be anything particularly groundbreaking, and may not be a literary 5-star piece of work. But the way it made me feel warrants the 5 star rating.","Sat Jun 22 09:03:23 -0700 2013","Mon Jun 24 14:55:30 -0700 2013","Mon Jun 24 14:55:30 -0700 2013","Sat Jun 22 00:00:00 -0700 2013",0,0,"False"
"1963499","94311387ce537fa56a552363d3d6f4e4",11387515,"80bd1318c83192131843867951cc4b32",4,"After years of home school, August's parents decide it is time for him to enter mainstream school. He's been in home school due to the fact that he was born with an extremely rare and severe facial deformity, and much of his life up to that point had been spent in and out of hospitals undergoing numerous surgeries. In fifth grade, as middle school begins, he starts attending a small private school. The story is both jarring and inspirational. I liked the way the author tells the tale through various characters eyes: August, his sister, his friends. It gives a unique perspective to how everyone is feeling as they undergo this huge change in life. I'd recommend this to teachers who might be looking for books on diversity or anti-bullying.","Mon Jul 23 08:22:05 -0700 2012","Mon Jul 23 08:27:58 -0700 2012","Mon Jul 23 08:27:58 -0700 2012","",0,0,""
"1963948","088c068a7fa197493d713b002e6d4931",11387515,"c8155bcad1bfdfdada1c1d0a56261555",5,"amazing","Mon Nov 18 19:00:10 -0800 2013","Sat Nov 23 20:17:21 -0800 2013","Sat Nov 23 00:00:00 -0800 2013","Mon Nov 18 00:00:00 -0800 2013",0,0,""
"1964731","bf23e0893b31b82ce151c8ab51074a26",11387515,"5a00bef4877c35ad111fae1b59499fc5",5,"This is one of those ""Everybody ought to read"" books. I started listening to it about lunch time and finished it by the end of the day. It's about a boy named August that has a severe facial deformity and is starting school for the first time. I really liked how it gave the point of view of all of the major characters. I think it's important to know their thoughts to be able to understand their actions and points of view. Of course Auggie faces struggles as he starts Jr. High and faces the stares and ridicule of the different kids. He is lucky enough to meet some truly great kids that befriend him and stand up with him. It's a story of strength and knowing who you are and being able to stand up for your friends. Great book.","Tue Aug 06 21:22:32 -0700 2013","Mon Jun 23 06:58:00 -0700 2014","Tue Aug 06 00:00:00 -0700 2013","",1,0,""
"1965056","6b429cf0ddea5ed59b90b093d000b818",11387515,"089b449479c4e0448027b68f1ab3da85",5,"I just finished reading WONDER by R J Palacio and was absolutely stunned by the intelligence, honesty, hope, courage and ""wonder"" in its pages. This MG/YA book should be on every middle school reading list. At a time when there is so much negative press about bullying and peer pressure to conform, a story like this comes along and makes us all examine our selves to see what we stand for. This is a story I will be thinking about for a long time.","Sun Jun 03 10:44:41 -0700 2012","Sun Jun 03 10:45:56 -0700 2012","Sun Jun 03 10:45:56 -0700 2012","Sun Jun 03 00:00:00 -0700 2012",0,0,""
"1965444","469d7e633c049389e9a271b649896be3",11387515,"6bf0954d30ed2c6d2690bd4767aadf3a",5,"790L","Wed Apr 09 18:56:24 -0700 2014","Wed May 07 19:24:18 -0700 2014","","",0,0,""
"1965500","6ec620f440826382d49e53f400e0c8fc",11387515,"06359018afd7c9abfc24ef895e6ac35e",4,"Inspiring","Sat Feb 23 23:25:52 -0800 2013","Tue Mar 18 05:31:38 -0700 2014","Tue Mar 18 05:31:38 -0700 2014","Mon Mar 10 00:00:00 -0700 2014",0,0,""
"1965515","b648f6af8ccc1319f9febc95b1784c0c",11387515,"e58902763a446d73ea439f8fbf9155d3",5,"""Wonder"" really works well in touching the human heart. Here we have a child with an unfortunate condition but he is surrounded by loving family and gains new loving friends. 
 Written in a narrative style, the author brings in different characters and we learn of them as they write from their viewpoints, including that of August, the main character. 
 This book targets younger readers and the author does a nice job of making the characters believable and relatable, although not all of them are ""good"" or ""kind"". However, the book works well for adults as well, serving a nonjudgmental reminder of how we as human should treat one another. 
 I recommend this book to readers of all ages.","Thu Aug 14 18:21:45 -0700 2014","Fri Aug 22 19:19:43 -0700 2014","Fri Aug 22 00:00:00 -0700 2014","Thu Aug 14 00:00:00 -0700 2014",0,0,""
"1965631","f1152f8b00ddf510300e34b4ce2d058a",11387515,"c85f80f0b3c96b03417da13eb907d0e6",5,"I loved Wonder, it was sweet and heartwarming to read. I loved reading from the different perspectives, but I did have a few minor issues. I don't believe Justin's tics were explained or why his chapter didn't have capital letters or quotation marks, if anyone knows please tell me! Also I feel like the story could have benefitted from having an adult's perspective. Possibly Isabel, Nate, Mr Browne, or Mr Tushman. Overall these were very minor and did not take away from my enjoyment. I can't wait to read Julian's Chapter because I feel like that will really round out the story. I'd love to get some insight into his mind!","Thu Sep 12 13:07:41 -0700 2013","Fri Sep 05 06:33:33 -0700 2014","Thu Aug 28 00:00:00 -0700 2014","Wed Aug 27 00:00:00 -0700 2014",0,0,""
"1966643","2bf885df5473b0d5fcee651e0dac2e16",11387515,"18681e881d5eff2a2629044a6c7a977e",5,"The author RJ Palaico has the reader in her palm immediately with her intro. ""..I won't describe what I look like. Whatever you are thinking, it's probably worse."" For a debut novel she has cleverly crafted honest feelings of the boy August, his sister Via and friends so that we the reader fully understand how extremely difficult this young boys life is everyday because of his facial deformity. And of course the adverse effects of bullies has us empathizing and hoping for a good resolution. We read this youth book in an adult book club and I am glad that we did; it was refreshing and very positive. Simply put- be nice to everyone is not a syrupy thing to be reminded of and maybe this book should be a required read for all ages.","Mon Jul 30 16:52:48 -0700 2012","Mon Jul 30 17:25:18 -0700 2012","","",0,0,""
"1966813","ea45b2cc2ee88ea90512b151a2844daa",11387515,"487b07f8464f1038b89f6b1d819e4423",5,"I hope all my students read this!","Sat Apr 06 17:29:58 -0700 2013","Fri May 24 13:40:15 -0700 2013","Tue Jan 01 00:00:00 -0800 2013","",0,0,""
"1966844","366826e391668f0a0e34b54965dfe92c",11387515,"28d7f2427acd10a86b2e38bd6af3e575",5,"Such an amazing story! With themes of perseverance, being true to self and to friends, and dealing with changes and with bullies. Beautifully written, both realistic and inspiring, this book chronicles the story of Auggie's fifth grade year, his first in regular school due to a series of craniofacial related health issues and surgeries. It is told from the point of view of Auggie and those whose lives his touches. One intriguing aspect that is secondary to the story is Mr. Browne's precepts, a classroom practice that I'm wondering about duplicating -- maybe in Mommy school.","Fri Feb 10 18:12:40 -0800 2017","Fri Feb 10 18:57:45 -0800 2017","Wed Feb 01 00:00:00 -0800 2017","",0,0,""
"1966895","abd421e63d60cd95c9cb76398f65973a",11387515,"804d1ba9bb5a8132d5a090836a3a2965",5,"Was thoroughly amazed at this story and how the author told it through many different viewpoints. Definitely a must read for any young adult or adult!!","Wed Sep 18 09:24:54 -0700 2013","Sat Nov 02 10:56:59 -0700 2013","Tue Jan 01 00:00:00 -0800 2013","",0,2,""
"1967294","c3056d71869a5c65f5921ffb5415e280",11387515,"178b04c3c6a66b441075c0ca87c44863",5,"Absolutely amazing! One that should be read by everyone regardless of their age. One that I will recommend and pass on!","Fri May 02 23:06:41 -0700 2014","Sun May 04 20:56:30 -0700 2014","Sun May 04 00:00:00 -0700 2014","Sat May 03 00:00:00 -0700 2014",0,0,""
"1967541","f6cf0ed2d0498a4e3c24a6241bf46b45",11387515,"2102a56090183f7fb05d635dbe8e0354",5,"This could be one of the sweetest, most heartwarming novels I've ever read. Left me sobbing, feeling so uplifted and so emosh. Couldn't recommend it highly enough. An absolute delight.","Mon Jun 20 21:42:42 -0700 2016","Tue Jun 28 06:41:08 -0700 2016","Tue Jun 28 06:41:08 -0700 2016","Sun Jun 26 00:00:00 -0700 2016",1,0,""
"1968194","c0325dc574b34b42cbd3b15df0c0895d",11387515,"66ca33a454ed8efa155b353bf13a3617",5,"A must read.","Thu Mar 22 18:36:35 -0700 2012","Mon Feb 24 17:37:39 -0800 2014","Mon Feb 24 00:00:00 -0800 2014","",0,0,""
"1968625","b65a9565afdfad7b1432f0002c2d19c2",11387515,"48821790baed877fef2ad9068fe4754e",4,"Love this book! This time I listened to the audio format. It was as good as the book! Great quotes and lessons in this quick read!","Mon May 19 05:51:15 -0700 2014","Sat Jul 09 11:02:57 -0700 2016","Sat Jul 09 11:02:57 -0700 2016","Wed Jul 06 00:00:00 -0700 2016",0,0,""
"1968774","ae5bc203283988e142ed898e85b757f3",11387515,"c6a0d178b5d5e03c043012962694e920",5,"Amazing book! kindness!!!!!!!","Mon Aug 06 19:31:14 -0700 2012","Mon Mar 03 20:48:40 -0800 2014","Mon Mar 03 00:00:00 -0800 2014","Sun Mar 02 00:00:00 -0800 2014",0,0,""
"1968824","43c4c6146c2777d87c453cdb9fce9c5e",11387515,"0cd980cbeba3e06f688f7ab94b8a0286",5,"This provided so many great discussions with my children (10 and 13).","Wed Apr 16 06:59:53 -0700 2014","Wed Jul 23 11:31:55 -0700 2014","","",0,0,""
"1969025","6a3114871cdb5beb4dc9b2b3c956d848",11387515,"44c41a9d333e0b80431567a92e73009c",5,"I read this aloud to my whole family. We all loved it, from the oldest to the youngest.","Wed Dec 19 06:16:34 -0800 2012","Tue Apr 15 20:29:05 -0700 2014","","",2,0,""
"1970343","788d7a6ad0e320e060c98dcb0381ecf6",11387515,"63fc4563687ed1a5e4b8fa4ac8f224e5",5,"loved it. 
 Very moving, engaging & entertaining.","Sat Nov 10 13:24:21 -0800 2012","Fri Dec 07 13:27:02 -0800 2012","Fri Nov 16 00:00:00 -0800 2012","Sat Nov 10 00:00:00 -0800 2012",0,0,""
"1971359","f8766c7146532d1c1291c948521fec15",11387515,"73dedc0b9e29e6b77659d456893ac5ec",5,"The story is told from the viewpoint of various children involved, and I believe the author did a great job of expressing their tangled emotions. Had I had the time, I'd have read the entire book in one sitting.","Tue Jul 01 05:42:13 -0700 2014","Sun Nov 23 17:22:46 -0800 2014","Sun Nov 23 00:00:00 -0800 2014","Fri Nov 21 00:00:00 -0800 2014",0,0,""
"1971846","d38f982fa988f5dfbe3f1ccae9886d74",11387515,"d4c79042d6efa0c6667b311870c8a4d2",5,"I loved this book.","Thu Aug 29 08:50:21 -0700 2013","Fri Dec 06 01:28:58 -0800 2013","Fri Dec 06 01:28:58 -0800 2013","Thu Aug 29 00:00:00 -0700 2013",0,0,""
"1971937","a060335be6cc4ad45d92624fd20f6083",11387515,"1b3f55e96864c7b1b89c3846b56dd426",4,"Actual rating: 4.5/5","Thu Dec 01 21:12:38 -0800 2016","Mon Dec 05 08:55:43 -0800 2016","Sun Dec 04 00:00:00 -0800 2016","Thu Dec 01 00:00:00 -0800 2016",0,0,""
"1972376","e17409eec49bac45bba4334162142264",11387515,"a132d02a35310b08d6272443c4bd590f",5,"I loved this. It was so sweet and the kids all seemed like realistic ten year olds with their tendency to get caught up in the moment and move from one topic/feeling to another very easily. I found it interesting that August was aware of people who were being fake friendly/kind to him, because I feel like sometimes stories with unusual characters tend to make everyone overly nice or the main character is very gullible. I also enjoyed hearing from his friend Jack and his sister, those two perspectives really added to the story and made me think about how everyone has their issues and complexities, not just the main character. The depth of this story surprised me considering that it's narrated by a group of young kids- I loved it.","Thu Apr 06 01:49:07 -0700 2017","Thu Apr 06 01:49:07 -0700 2017","Thu Apr 06 01:49:07 -0700 2017","",0,0,""
"1972618","a170c3d85723b37f14ef9406b8d731c4",11387515,"bfb386359835f7b0521112ea5cbae6f7",5,"Auggie is my hero amazing how one person can change so many lives! Great read!","Thu Sep 29 07:17:20 -0700 2016","Sat Oct 01 13:50:21 -0700 2016","Sat Oct 01 13:50:21 -0700 2016","Thu Sep 29 00:00:00 -0700 2016",0,0,""
"1973332","ab83709c69abaeeacc6e28be5bdaee8b",11387515,"90f58e162901b767f439a01623c70359",5,"A very touching story. I am going to have my son read it, too.","Sun Jan 13 05:03:57 -0800 2013","Sat Apr 05 06:22:01 -0700 2014","Sat Apr 05 06:22:01 -0700 2014","Thu Mar 27 00:00:00 -0700 2014",0,0,""
"1973667","9f8b9a2753641a564647769be5c061c7",11387515,"4ddafdb3fb93a1a867194310ddfb1dae",5,"This book should be a mandatory read for all middle school students and teachers. It was exquisite.","Mon Jun 03 18:45:12 -0700 2013","Mon Jun 03 18:46:07 -0700 2013","","",0,0,""
"1973671","4d3c49956dbe882b2ed999ee07d4fa4f",11387515,"22f8f6533649fa80a4bc08db09c571dc",5,"Wonder was full of the kind of small redemptive moments I cherish in a good book.","Tue Jun 18 11:56:37 -0700 2013","Fri Sep 19 07:32:48 -0700 2014","Tue Aug 13 00:00:00 -0700 2013","",0,0,""
"1973763","60a16558482d4fc5ab0dcf79bf783d15",11387515,"1682974551171849d9b56377c96dd4d8",5,"I read an article one time that said reading fiction books can give you more empathy. I'm not sure if that's universally true, but reading this book definitely will. It makes you appreciate the life you have, and reminds you of how all of your actions can impact others. My daughter is a little too young to understand this now, but as soon as she's old enough it's required reading!","Sat Jun 17 03:42:25 -0700 2017","Sat Jun 17 03:45:55 -0700 2017","Sat Jun 17 03:45:55 -0700 2017","Wed Jun 14 00:00:00 -0700 2017",0,0,""
"1973835","98c72e6091930af6167501dd5aa83e6f",11387515,"3f9c66197ff0293553bf12704cd05c2d",5,"WONDER = WONDERFUL! This is a fabulous book!","Wed Feb 22 08:56:52 -0800 2012","Sun Jan 20 16:46:40 -0800 2013","Tue Feb 28 00:00:00 -0800 2012","Wed Feb 22 00:00:00 -0800 2012",0,0,""
"1974721","14fb76413cae2d93a33ea9e5944e352a",11387515,"9418baf980241dbd71b4692309837afb",5,"Richly-layered characters, a story that will crack the toughest of exteriors, and laughs and tears (holy balls, the tears -- Minne was giving me extra kitty cuddles and antics because of the excessive heaving, choking sobs). For anyone who has ever survived the fifth grade!","Tue Sep 29 19:07:50 -0700 2015","Thu Oct 01 07:41:44 -0700 2015","Wed Sep 30 00:00:00 -0700 2015","Tue Sep 29 00:00:00 -0700 2015",0,0,""
"1974816","cca123bee293776d3381766f866e1801",11387515,"88bbd5fc5de493e1372bd2b4a28b77c0",5,"I bought this book many months ago. I've so many new books waiting in line to be read and then e-books came along and occupied most of my time. 
 Having this book in hand; made me remember the feeling of curling up in a sofa and flipping an actual book. Not flipping ""pages"" on Kindle app on my iPad. 
 This is such a beautiful book. Of course, the storyline is pretty much predictable but the way of execution, the story being told, it's amazing. Different parts of the books are told by different characters. We get to learn and understand how each characters felt. Their thought process, their feelings, their regrets. 
 I guess I always have a soft spot for kids who are bullied. And August Pullman was one of them. 
 I won't describe what I look like. Whatever you're thinking, it's probably worse. 
 August Pullman was born with a facial deformity that, up until now, has prevented him from going to a mainstream school. Starting 5th grade at Beecher Prep, he wants nothing more than to be treated as an ordinary kid--but his new classmates can't get past Auggie's extraordinary face. WONDER, now a New York Times bestseller, begins from Auggie's point of view, but soon switches to include his classmates, his sister, her boyfriend, and others. These perspectives converge in a portrait of one community's struggle with empathy, compassion, and acceptance. 
 In a world where bullying among young people is an epidemic, this is a refreshing new narrative full of heart and hope. R.J. Palacio has called her debut novel ""a meditation on kindness"" --indeed, every reader will come away with a greater appreciation for the simple courage of friendship. Auggie is a hero to root for, a diamond in the rough who proves that you can't blend in when you were born to stand out. 
 Such a delightful read and I managed to finish in 3 days. 
 You are always beautiful, in your own way. Don't let someone else tell you otherwise.","Mon Jun 11 06:33:30 -0700 2012","Thu Jul 04 23:50:52 -0700 2013","Fri Jun 15 00:00:00 -0700 2012","Thu Jun 14 00:00:00 -0700 2012",0,0,""
"1975272","26f5ab9005dec1e23cc10bd31d27d700",11387515,"db87c4b7b3009cf0ed4549031eaec4f6",4,"Wonder is a touching story of a boy born with physical deformities making his way to school for the first time. Challenged by perceptions, judgments, and middle school hormones, August has to face his fears and put his unique face forward.","Wed Mar 07 17:08:56 -0800 2012","Tue Mar 20 17:52:21 -0700 2012","Tue Mar 20 17:52:21 -0700 2012","Wed Mar 07 00:00:00 -0800 2012",1,0,""
"1975354","adef99c161c44701684b2fbfe9e5b48f",11387515,"e2314fd16cda1268416d12ef61e85621",3,"I had seen this book advertised without really knowing what it was about, so when I spotted it in the library I thought I'd give it a try. When I read the blurb I sort of doubted whether I wanted to read it, thinking that it'd be aimed at children. 
 The book deals with Auggie Pullman starting mainstream school with a severe facial deformity, focusing on Auggie and his friends and family who narrate their sides of his story. 
 In retrospect I can't say that anything incredible or exciting happens and yet every time I put it down I wanted to pick it up again, there was definitely something compelling about it. 
 The only negative thing that I can say - and this is really what kept it at a three star rating - is that there were characters who could have been used as narrators who would have been harder hitting than some that were actually used. Justin and Miranda added absolutely nothing to the story plotwise or with their emotions/opinions. Yet there was absolutely no input from Auggie's parents. 
 How did Auggie's Dad react to his wife putting Auggie in school? Did Auggie's mum purposely choose Auggie over Via? How did Nate react to this? How did Isobel really deal with Auggie's school trip? 
 There was a lot of emotion that wasn't tapped into, which could have made this book a bit more stand out for me.","Tue Feb 19 10:56:31 -0800 2013","Fri Feb 22 11:08:34 -0800 2013","Thu Feb 21 00:00:00 -0800 2013","Tue Feb 19 00:00:00 -0800 2013",0,0,"False"
"1975394","c94b2a0febe72cc9b82dc6cd834cb89e",11387515,"be77dc98c02a1457d61704c6d51d961f",4,"From a parental perspective, as this book started out, I was thinking it would be a great book to recommend to my boys. It was quite easy to read, with short chapters, fun chapter titles, and quite a bit of humor (added by mostly by Dad). After finishing the book however, I'm not SURE it's for my boys (maybe when they are a bit older?), although I did really enjoy the book myself. 
 One of my boys is a bit of a hypochondriac and prone to panic/anxiety attacks (sometimes more than a bit, we were having a BAD day today, as I was trying to read this book) ... at first I thought this might be a good book for him to read (just to realize his problems are very mild and he is very lucky and healthy) but then, I don't know. I can see this book bringing up some stress points for him. The grandmother dying (having a stomach ache and going to the hospital, and not coming back out), the dog dying, the talk of heaven (also talk of reincarnation as an alternate possibility), and just the trials of any kid entering middle school (which he will be doing in a few months). I don't want him to worry about not having someone to eat with, or kids being mean and spreading rumors, fighting. Maybe after a successful transition to middle school I'd feel more comfortable with him and that aspect of the story. Maybe not something every parent needs to worry about, but those with kids sensitive to any of these topics may have some cause for concern. 
 Where we are at, elementary school goes through sixth grade. Middle school is 7-9. It is just a little odd to be reading about 5th graders being in Middle School (although I've seen it in the Big Nate books too). I was a little put off by the talk of ""relationships"" in this 5th grade class. That there were ""couples"" and they were ""going out"" and ""dating"" ... in 5th grade??? (or am I being naive?) MY boys (6th and 8th grade) aren't interested in girls ... or am I being naive again? Also the fact that the kids could wear masks at school for Halloween (not allowed here), and I don't think any of our schools would allow pink hair or tube tops (although Olivia does think that it is inappropriate for school). 
 There was a LOT of pop media references. A TON of StarWars stuff (but my boy does love StarWars too), Diary of a Wimpy Kid, ET, Miley Cyrus, Doogie Howser ... others I can't remember right off. Classic stuff too (Wizard of Oz, War and Peace), but things that if a child does NOT have a reference for, they might not ""get"" parts of the book. 
 The section outlining the genetics MAY go over the heads of some kids. It was a little technical, but interesting to me. I have a cousin whose child has a fatal disease, and it seemed like the same basic odds came into factor for it (with both parents being a recessive carrier). At the end of that discussion, Via thinks ""countless babies who'll never be born, like mine."" I read that as Via giving up the thought of having childen at all, so as not to risk having a child like Auggie, or even passing on the gene. 
 The story was heartbreaking and uplifting ... the attitude and treatment of August by different individuals was really interesting and you have to ask yourself, where would I stand, what would I have done? We come to understand Auggie, Via, Summer, Jack (even a glimpse at Jack's nanny from a memory he has). It would have been interesting perhaps to get more of an idea of Julian's thoughts, although the emails exchanged with the school and his mother do shed light on that. 
 The story here has a ""happy"" ending ... a standing ovation. A title tie in at the very last sentence. But I can't help but wonder what the future holds, imaginary though it is ...","Sun Apr 28 17:37:12 -0700 2013","Sun Apr 28 19:53:40 -0700 2013","Sun Apr 28 00:00:00 -0700 2013","",1,0,""
"1975647","43c401444d1a92b97ba71728947e54dc",11387515,"7ba5b538aa5400d08622fe845c431098",4,"This book was a great book! It is about a kid named August who is born with severe facial disfigurement. Through his entire life, he was mocked and teased, and for the first time, he has to face his biggest fear: public school. This book was told in various perspectives, which I thought added a lot, including some from very minor side characters. I'd definitely recommend this book to a young kid.","Tue Dec 11 07:24:28 -0800 2012","Thu Dec 13 06:21:11 -0800 2012","Thu Dec 13 06:21:11 -0800 2012","Tue Dec 11 00:00:00 -0800 2012",1,5,""
"1975802","aec997b1271df6358d4cafd0ad7fe431",11387515,"d0d87b45207d5f2463ec2f0571b44e6d",5,"This was a beautiful story of strength, kindness, compassion and inner beauty. It is a story that kids can relate to and every young adult should read. I know that I would like for my children to read this book when they are a little older. Just beautiful.","Wed Apr 04 10:25:21 -0700 2012","Tue May 14 20:40:40 -0700 2013","Tue May 14 00:00:00 -0700 2013","Wed May 08 00:00:00 -0700 2013",0,0,""
